-2.415853358345998458e-01,4.926980913609213530e-03,3.135235770979249992e-02,1.570103611163409241e-02,3.038716927142193214e-03,-1.116405839936760458e-01,-7.087977517721810727e-02,-2.113542162958803594e-01,-8.399579318603023204e-02,6.695957159810661530e-02,-2.130201946345809949e-01,-8.549184018115973949e-02,6.578729683270756468e-02,-1.209121960964338882e-01,-1.322746492493820369e-02,1.105429768577739225e-01,-1.188396918237089039e-02,-8.976391226361168929e-02,1.495150436582548537e-02,-4.653802820662455986e-02,1.037919332234871206e-02,-7.160750117904512990e-03,-2.612112384793618958e-02,-1.388623351493833979e-02,-2.348316047462342127e-01,-5.499123641515613059e-02,2.433598148113880200e-02,-2.985250616958126102e+00,-5.102150189936764946e-01,6.793481169231654349e-01,-1.729444012425574329e+00,1.620223202269244211e+00,-3.061119346842566813e+00,-5.529623868454107694e-01,3.142606095387776577e-01,-2.877215775981312618e+00,-1.397148868541080446e-01,6.164295457087973773e-01,1.010288485668638714e+00,-7.756812223124143202e-02,-1.678348140088075979e+00,-1.237816275340719585e-01,-7.074161028140224516e-02,-3.244476122646204885e+00,3.276418581302777966e-01,1.179063265368540669e-01,-8.278750924663427213e-01,-1.259901899734998665e+00,-5.931625660498269781e-01,-3.381779828573961311e+00,2.353643496534871815e-01,-9.263782731285346017e-01,-3.731829534478592336e-01,-2.475134241461063311e-03,7.354809471890177974e-02,2.768356035751935451e-01,-1.514220570611087169e+00,-1.449583008715933374e-01,4.217290119836718532e-01,6.121906186878902645e-01,-8.289914953584798241e-02,2.850687572537538017e-01,2.235370034024981578e-01,1.596961537272250098e-01
-2.409550948853791397e-01,7.211416991594887804e-03,3.118166410209255446e-02,1.689061516099421567e-02,3.017674680113380248e-03,-1.131192485168810435e-01,-7.287105210781419373e-02,-2.097908608969774047e-01,-8.222812464590112391e-02,6.638495207555594746e-02,-2.104602340347379030e-01,-8.249862484410552810e-02,6.517118859659887242e-02,-1.197602735397040874e-01,-1.312047139231253823e-02,1.126155638404595649e-01,-1.283610770031629045e-02,-7.663676426205806580e-02,2.997022941083926639e-02,-4.861857890148968409e-02,6.589732865524666749e-03,1.442023078731224928e-02,-3.322691315254999722e-02,-1.118625909073500679e-02,-2.298281562065884742e-01,-4.728383575559913510e-02,2.263123069264638687e-02,-2.929088064268967173e+00,-4.249078672232826648e-01,6.357693455206572253e-01,-1.543466959915349435e+00,1.491589918232875789e+00,-3.054632823560986310e+00,-5.428663454061313232e-01,3.116014351568878737e-01,-2.828179645257478114e+00,-1.648525520904513542e-01,6.374071886834826728e-01,1.038365744420275405e+00,-4.693798809284999152e-02,-1.651571646174147645e+00,-1.398160063005775555e-01,-3.542699524768977426e-02,-3.225872497773082159e+00,3.213855108600682797e-01,1.449256044505773389e-01,-8.024864186461115878e-01,-1.236897238426763579e+00,-5.945057539959464066e-01,-3.377456637514839599e+00,1.819734087799176336e-01,-9.030020982123119211e-01,-3.400311339923760556e-01,6.298026319752736413e-02,8.912585332366518287e-02,2.462438632501857683e-01,-1.553041037349430553e+00,-1.516356597424390884e-01,4.091630702027089228e-01,5.998751432254181282e-01,-4.909155637879791811e-02,2.535621813839270544e-01,2.021086836818426491e-01,1.791920018588513130e-01
-2.579882357997007603e-01,4.955216391351768834e-03,2.594648570888580252e-02,1.581059183332023110e-02,-2.781231315719168151e-03,-1.282956398938495113e-01,-7.422677324416326883e-02,-2.075073962707296715e-01,-7.931432225945789227e-02,6.626178514031377809e-02,-2.102133430831691907e-01,-8.199060395368151788e-02,6.502670629077589304e-02,-1.187662147037755744e-01,-1.311280799983194356e-02,1.152313630067101080e-01,-1.378810046382739074e-02,-8.504467116621568235e-02,2.224811431022999386e-02,-4.827121236299092288e-02,9.265986215767796352e-03,2.826840784369011317e-03,-3.140760853323243396e-02,-1.208852154105422017e-02,-2.317730690102370872e-01,-5.088078371893001162e-02,2.222791525227352238e-02,-2.862772199631876902e+00,-4.378055851886983874e-01,7.428640091941360879e-01,-1.556637615472482139e+00,1.559391065924501163e+00,-3.059072306923326323e+00,-5.498209850170043822e-01,3.106693734188610279e-01,-2.850771027471637353e+00,-1.268353015427692299e-01,6.054010854213629500e-01,1.007611470581878166e+00,-4.075102449723999598e-02,-1.624892130046077909e+00,-1.159555256378439481e-01,-9.459245077960076742e-02,-3.240972226531908973e+00,3.218931605631212278e-01,1.363614438830609288e-01,-8.124333219925006233e-01,-1.251789500396029098e+00,-5.970183977270693276e-01,-3.374276262566745288e+00,1.917848674578976897e-01,-9.275982359024084190e-01,-3.376040367527259889e-01,8.457157559616135245e-02,9.629077494672344528e-02,2.389058642336294724e-01,-1.541384290308428717e+00,-1.614493182312628505e-01,4.381148662420883966e-01,5.974468184018348893e-01,-5.570104203691528255e-02,2.645778398490392647e-01,2.127150970523530304e-01,1.479532494520157115e-01
-2.605266150919760548e-01,6.278873435121568036e-03,2.524394567035415093e-02,1.638939328679711593e-02,-3.260550412434781720e-03,-1.317082099108688453e-01,-7.681845954255095421e-02,-2.073751055856936087e-01,-7.930768689318368203e-02,6.631502179315429402e-02,-2.107306602608758350e-01,-8.274379150217536782e-02,6.507244455210048351e-02,-1.182555816005717020e-01,-1.349011435216596055e-02,1.170521009082827746e-01,-1.474279826380353597e-02,-8.431110218056116212e-02,1.487833051098874648e-02,-4.242986750358568315e-02,9.608290824296261690e-03,-6.228581060202742492e-03,-2.327544935016945260e-02,-1.201896126281809529e-02,-2.320449234872774547e-01,-5.093806439779680062e-02,2.206065644620691657e-02,-2.912224265043107607e+00,-4.526785173168264009e-01,6.893723550360846275e-01,-1.624338341546263109e+00,1.582697979336899152e+00,-3.063146008403961673e+00,-5.498306242429427115e-01,3.012019182632172942e-01,-2.821899097976711346e+00,-1.501594750811818813e-01,6.083228509364744241e-01,1.020268061726142150e+00,-4.747486092992403428e-02,-1.643751221743571023e+00,-1.307215555434027010e-01,-2.371769222372677177e-02,-3.197622245967181698e+00,3.478929884488479729e-01,1.611991237670622468e-01,-8.066163257104790318e-01,-1.235761383978811523e+00,-5.821744138617219733e-01,-3.369408997195947109e+00,1.917601189471440648e-01,-8.991798630743232934e-01,-3.327575550923178582e-01,8.654927353322960926e-02,8.183257853052339215e-02,2.205092191294966142e-01,-1.471683830474489696e+00,-1.318250311909991979e-01,4.140033769815971709e-01,6.203446837090353938e-01,-1.010975635525994676e-01,3.036943592099987654e-01,2.589997632570657515e-01,1.616904340502003379e-01
-2.301554563684078403e-01,8.714140025460892502e-03,2.822479249152820557e-02,1.270898491199101699e-02,3.634483943010469176e-03,-9.486874978085779730e-02,-6.434788648061839922e-02,-2.091239634607371389e-01,-7.620656987687879358e-02,6.076607190668292802e-02,-2.117241648651234653e-01,-7.885287219061298813e-02,5.972054963453188314e-02,-1.266718311107482009e-01,-1.020240567091690309e-02,9.630987121628376002e-02,-7.201347761935039671e-03,-3.916550111810113144e-02,1.152233929185513261e-01,-8.742101774449118068e-02,4.554615309659837408e-03,1.199535998478538090e-01,-9.849080068780757813e-02,-2.467778380120577708e-03,-2.394337618696757986e-01,-5.650873999853445184e-02,1.972958057978591029e-02,-2.910284191777350316e+00,-3.641531583823507390e-01,6.507344608919538587e-01,-1.060981603407071816e+00,1.053572602108488354e+00,-3.000643804927022984e+00,-4.441844175234059833e-01,2.929873593121641306e-01,-3.156351064637419768e+00,1.330457988228772592e-02,5.407991820106872183e-01,7.896046175403625966e-01,-9.203758452076726826e-02,-1.362588799853483579e+00,-8.045030597217817103e-02,-5.743086923794180620e-01,-3.228143010282678915e+00,2.702975498123123543e-01,8.608480649840544174e-02,-7.967384445690868233e-01,-1.134088228720585789e+00,-5.757954686605160077e-01,-3.355302556524272006e+00,2.794994363071694465e-01,-8.393207403374418618e-01,-3.051198255541862636e-01,3.785460595921463778e-02,6.236515113650398234e-02,1.215842600773271442e-01,-2.004069514339335001e+00,-1.932847861847051263e-01,3.632888805852303449e-01,4.820193606052498581e-01,-6.069203574514858701e-02,1.655612018376757533e-01,-9.547692375292626821e-02,9.635383051211476868e-02
-2.371947175905688709e-01,4.661150959236692870e-03,2.735095804541742837e-02,1.312355357128036637e-02,8.380217160928182807e-04,-1.022233993116401507e-01,-6.189430541962792631e-02,-2.077564315541569062e-01,-7.485214672600681851e-02,6.073861732975660566e-02,-2.108505927633121946e-01,-7.804590862310001320e-02,5.964471807047799778e-02,-1.250790593268362727e-01,-1.059260281739682341e-02,1.003874891490230681e-01,-9.003100837155386671e-03,-3.831645337332756363e-02,1.096107770362273470e-01,-8.131509205012044106e-02,2.857322404818063433e-03,1.153892519301678021e-01,-9.194575706767160739e-02,-1.066773343683991015e-03,-2.369587080156456693e-01,-5.334103909020093681e-02,1.919772518407913964e-02,-2.846024792193901476e+00,-3.389746299660600926e-01,7.073648696439249761e-01,-9.674885323647686164e-01,1.018372611022641649e+00,-2.988501108502234160e+00,-4.365350874842208739e-01,3.073177214947264702e-01,-3.070457871832331875e+00,3.499101361967404955e-03,5.267544691096190945e-01,8.283817091114542563e-01,-6.907966066683002282e-02,-1.385484989683902768e+00,-8.257039194492676870e-02,-4.638556459904066287e-01,-3.225116436791324759e+00,2.760095781832916373e-01,6.743522974809934567e-02,-7.870366830908608335e-01,-1.137781083206164112e+00,-5.739676549067667111e-01,-3.354050088026518495e+00,3.255223752061411346e-01,-8.990087023721713422e-01,-3.319102755724401277e-01,4.431129269573474971e-02,9.034035347796987026e-02,1.232306478937061911e-01,-1.979824404569740182e+00,-2.038211788670167834e-01,3.712199559118971592e-01,4.801859042769223151e-01,-4.324770784026554793e-02,1.654607025751033689e-01,-7.747093706734631269e-02,1.067342807321409737e-01
-2.442108387392067925e-01,6.400354684387821180e-03,2.576737856753652522e-02,1.393201968838297944e-02,-7.267884338570951286e-04,-1.097935373150562555e-01,-6.722181919735703559e-02,-2.086951779311347899e-01,-7.577297648017800036e-02,6.043760569774203617e-02,-2.131775427000092149e-01,-8.060008469349377869e-02,5.934145609533669763e-02,-1.240971114483997439e-01,-1.043213819038157908e-02,1.025518490072041544e-01,-9.758537733191019470e-03,-4.087010187464246158e-02,1.062577436932095054e-01,-8.142743948509156837e-02,3.882798846856161390e-03,1.096454321120639008e-01,-9.123965351875895635e-02,-1.217699583492048987e-03,-2.383126091901468513e-01,-5.467230982297888175e-02,1.881471937998879795e-02,-2.877574067548465564e+00,-3.078073726835555135e-01,6.263638418818118225e-01,-9.063943313744857733e-01,9.284949158472954878e-01,-2.993273273773510823e+00,-4.393684427065016607e-01,2.992272099977952848e-01,-3.163930883343709866e+00,2.104533993178847595e-02,5.275541787095789914e-01,7.939465822355487035e-01,-8.528409440168616129e-02,-1.371807177244761533e+00,-7.573259842416746324e-02,-5.798826161917531863e-01,-3.209867770895982630e+00,2.686517680453306411e-01,1.169959661136772411e-01,-7.798813794268824040e-01,-1.112648744418251567e+00,-5.802626632074350255e-01,-3.334219438124726764e+00,3.078935730546490390e-01,-8.207823291053415460e-01,-2.908036784183920531e-01,4.456841882938178401e-02,6.224658574623731511e-02,8.590550092910120838e-02,-2.003903499366515462e+00,-1.969610769567395891e-01,3.560445247800316793e-01,4.799938647261399183e-01,-5.419174407694526963e-02,1.635969313909413358e-01,-9.408559235947677735e-02,1.070328871546735172e-01
-2.512436927308385748e-01,6.231484946169985051e-03,2.308566659826283285e-02,1.370262450443249236e-02,-3.219455575862895103e-03,-1.168962297057305477e-01,-6.795379576760751661e-02,-2.089184213428998405e-01,-7.627922391320596240e-02,6.040970805805834232e-02,-2.111019399645833738e-01,-7.834652690204024772e-02,5.927661656308624849e-02,-1.234927466362947257e-01,-1.056820002391134494e-02,1.038300892133987574e-01,-1.036776860622978802e-02,-3.749036010608053360e-02,1.048849126048665426e-01,-7.703433953365923514e-02,3.098493557601500470e-03,1.094593568453952059e-01,-8.650124229261635378e-02,-5.401135669220735736e-04,-2.363151305755151199e-01,-5.214025209297812324e-02,1.838306812479340024e-02,-2.921501581530264957e+00,-3.319378680650970637e-01,5.998566917508014740e-01,-9.875936066141548508e-01,9.632108973469257762e-01,-3.002295713637948893e+00,-4.426415722889807114e-01,2.839631160650100128e-01,-3.194528740583336912e+00,-6.575688912562327459e-04,5.554123137048918579e-01,7.989155038321769098e-01,-8.905329187018651282e-02,-1.360663292814024317e+00,-8.719061994699472962e-02,-6.203617504215799272e-01,-3.212216163827633864e+00,2.740785156013458845e-01,9.560274750629105256e-02,-7.759503898199682226e-01,-1.124462947197727658e+00,-5.765642860388879853e-01,-3.333923515235753143e+00,3.056225357162105638e-01,-8.035066429466866111e-01,-2.820203864042838404e-01,3.226144554582344171e-02,4.367829133013856335e-02,8.312730170501936300e-02,-2.003049239212941757e+00,-1.956876333430273007e-01,3.524798076048227813e-01,4.802726148992064736e-01,-5.329866848714459593e-02,1.619608269718924021e-01,-8.989216081334916453e-02,1.117181472969406286e-01
-2.356693127713072045e-01,6.817980193346784290e-03,2.515416268512637998e-02,1.253311036318294214e-02,2.657609295617868739e-03,-9.774759730225923704e-02,-6.277018836371439647e-02,-2.038919297795691588e-01,-6.792112252858295562e-02,5.919423313592564462e-02,-2.058424420016694567e-01,-6.983642823197100391e-02,5.818026237925377764e-02,-1.304038163469840583e-01,-1.177049037490718320e-02,9.451932499831539047e-02,-9.197725515029731014e-03,-5.719538843122951022e-02,9.993646501262887227e-02,-8.681293258278799385e-02,1.239386145934950889e-02,9.676453810427787516e-02,-8.338532002838405788e-02,-2.001880614265161284e-02,-2.386008515578974531e-01,-5.986106378653488491e-02,2.971335696189791875e-02,-2.896745349967574157e+00,-6.653525572868943527e-01,9.970724308790295254e-01,-1.891918407931370893e+00,1.893100923070051067e+00,-3.040628143620999424e+00,-4.975987130255532520e-01,2.673103302979313867e-01,-2.904963555680296849e+00,-1.460699814995223278e-01,5.952349431493075826e-01,9.058305573562392965e-01,-6.608123222531503416e-02,-1.492972743775112576e+00,-9.750125346045024344e-02,-1.496546553244115785e-01,-3.221490420788484244e+00,2.189666986607790022e-01,1.082436642218738143e-01,-7.216682963944833773e-01,-1.069160247403104336e+00,-5.869948014591699348e-01,-3.404868208063014379e+00,1.959503103223738663e-01,-1.084406410803566700e+00,-4.536660526528670800e-01,7.864770155887867986e-02,1.545614097074832216e-01,4.104723849214622078e-01,-1.824083045602151287e+00,-1.405794471981351990e-01,2.939824810599418470e-01,4.896472976210475281e-01,-5.136701259715437118e-03,1.576816965337570764e-01,4.257059258878825858e-02,2.231922232937932904e-01
-2.375460401472651029e-01,5.536648696960355664e-03,2.578750002965080057e-02,1.348511676417230021e-02,1.254879172748246674e-03,-1.010898111727840387e-01,-6.277031452191295102e-02,-2.042909798764762641e-01,-6.883895010131824144e-02,5.862280157816690540e-02,-2.070980185802644424e-01,-7.173821818208647727e-02,5.759186530719517805e-02,-1.277765861547237591e-01,-1.110289787985863086e-02,9.798017371385281393e-02,-1.005393376516394710e-02,-5.497597822127442413e-02,9.347697090531070785e-02,-8.073806400079064360e-02,9.808026282744464197e-03,9.078858173544190890e-02,-7.912171609271467787e-02,-1.567522847487090587e-02,-2.346113839032408777e-01,-5.293360765042454119e-02,2.591209958964579840e-02,-2.928040228752536223e+00,-6.947811011842190965e-01,9.885850209275872658e-01,-1.930507098837324520e+00,1.907543175708042327e+00,-3.047585963967335942e+00,-4.917898978729304815e-01,2.573040984081842453e-01,-3.149068266386166215e+00,-1.393682553589314921e-01,6.152736984272451082e-01,9.008708467306405510e-01,-1.147577644692319154e-01,-1.470835188652699799e+00,-1.239564029672237666e-01,-4.438726058906468097e-01,-3.197610179164598776e+00,2.311124025134461135e-01,1.499271352436437610e-01,-7.173714706832896582e-01,-1.072307496078479971e+00,-5.793930103361475403e-01,-3.390788122491649403e+00,2.193517213901401419e-01,-1.040198944418015969e+00,-4.390186987507114225e-01,6.947479277571844136e-02,1.238708178594549736e-01,3.670211864333055019e-01,-1.803483417626239316e+00,-1.812209769108079627e-01,3.618773271111024314e-01,4.546802135985927862e-01,1.268873744684526628e-01,8.947808759896247466e-02,8.592743193986507322e-02,1.892164981649528954e-01
